External Sample ID,ONT Sample ID,Illumina Sample ID,ONT Sample Filename,Illumina Sample Filename,Assembly ID,Genome ID,Genome Tax ID,Assembly Status,Created At,Job,Assembly FASTA URI,Assembly GFA URI,Filtered N50,GC Content,Total Length,Circular Contigs,Total Contigs,Represented Segments,Expected Segments,Completeness,Contamination,Mean Illumina Depth,Mean ONT Depth,Median ONT Read Length,N50 ONT Read Length,ONT Read Median Quality,Total ONT Reads,Median Illumina Read Length,Total Illumina reads,Total Illumina bases,Ambiguous Illumina bases,Illumina Q-scores < 25,Illumina Read Median Quality,Fully Circularized,Assembly Level,Passed QC
NUC000799,94e4870159dd4dbd,06b7b7d27aac40fc,ONG2_2019CV05_BAA-460D-5.fastq.gz,ILM3_2019BK12_BAA-460D-5.fastq.gz,dbb1730e0024442d,475cd7902e8d4851,562,published,2019-12-17 01:43:46.640105+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4e6012d8e2c94d0c/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=%2FLOBSASYObrjZm%2B3P8O%2FitnD9PY%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4e6012d8e2c94d0c/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=SJr1it5nkIgc6to4HeK1TWAaVXs%3D,5483611.0,0.5047457520819614,5580675.0,2.0,4.0,,,99.96693121693121,0.33482142857142855,138.69919447859544,,9289.0,26822.0,20.0,168477.0,233.0,3704072.0,863048776.0,1577.0,0.0,38.0,False,Chromosome,True
NUC000120,6855a1517d3f476f,69e20b47fcb34fd3,ONM2_2018AC03_9818.fastq.gz,ILM2_2018AF06_9818.fastq,db82169f183a4eb9,2f4bc44aa4d14222,1396,published,2019-12-17 01:43:45.144440+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_9ebc5f21f96c479f/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=Prf1TTzDBNlzRSC0sPwLRsgTPFs%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_9ebc5f21f96c479f/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=INXRQ1%2BFa4OcnlX%2Bkt1SUYLQoKA%3D,5338409.0,0.35407612456237986,5433936.0,3.0,4.0,,,99.22839506172839,0.3527336860670194,163.25006836758092,,9076.0,23016.0,14.0,1058.0,284.0,3483648.0,989356032.0,40512.0,0.0,38.0,False,Chromosome,True
NUC000876,e4f86c7b9b294a00,277a1e4655a04eca,ONG2_2019ED03_33970D-5.fastq.gz,ILM3_2019CA11_33970D-5.fastq.gz,0eabb58cb7ba473d,6d2135b0c95c4fc6,358,published,2019-12-17 01:43:46.474586+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_d773b8c9959f42b7/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=3%2BFZJmMCDeE0PfNNT5DqWZZ5mE8%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_d773b8c9959f42b7/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=YQRemQE8%2FkVeyqfft6GTUn5oli0%3D,2032798.0,0.5903350234283411,5681601.0,2.0,15.0,,,100.0,0.0,171.62287981959986,,12062.0,33425.0,21.0,78302.0,213.0,5110244.0,1088481972.0,9563.0,0.0,38.0,False,Chromosome,True
NUC000119,3db283201f624e36,a98c0334a1f540c8,ONG1_2018AK06_9592.fastq.gz,ILM3_2018AD04_9592.fastq.gz,f283f36a5a9749f5,cfa1d90293ed4bcb,1396,published,2019-12-17 01:43:47.904202+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_33e13f245a86462a/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=eebbwDAn6NiI8r5NVJgIFZWCcNo%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_33e13f245a86462a/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=AwZAVTCRwEIHzwpIMfeBan%2FHlIo%3D,5323209.0,0.3485803588945861,6082372.0,3.0,7.0,,,99.33993399339934,0.06836397925506836,145.78953469365203,,5389.0,15234.0,14.0,42527.0,273.0,3653049.0,997282377.0,11591.0,0.0,38.0,False,Chromosome,True
NUC000513,d108445c667b477b,f5544897d620464d,ONG1_2019AM12_13883DX_-80C.fastq.gz,ILM3_2019AE03_13883DX.fastq.gz,7fbd019b50294ffb,a774402126dd4b5c,72407,published,2019-12-17 01:43:46.355599+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_69c7b1c35e6a429a/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=dC37gzXBeV%2FEliVNRZHvgD453M8%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_69c7b1c35e6a429a/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=trbpcZQHbSgojXHRFAlnFwn7QQA%3D,5248952.0,0.569984253234377,5548441.0,3.0,6.0,,,100.0,0.9672619047619048,145.92110314970634,,4398.0,32546.0,15.0,28579.0,248.0,4861550.0,1205664400.0,8788.0,0.0,38.0,False,Chromosome,True
NUC001038,ffef6c03caef45b0,06d90ad87a884601,ONG2_2019EA03_35150DX.fastq.gz,ILM3_2019CH10_35150DX.fastq.gz,42ef8c659a194cb1,3f44c7a008e34034,562,published,2019-12-17 01:43:45.619885+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_9ac8aba07ea9453b/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=tpWXTT%2FZUXzeX%2FVgM9vjYgRtFzI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_9ac8aba07ea9453b/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=ovUux9BGji2CpwiCeKC%2BoO3vJa0%3D,5440104.0,0.5044489589428867,5570114.0,2.0,10.0,,,99.96693121693121,0.33482142857142855,169.8166114450907,,8039.0,29408.0,22.0,64747.0,218.0,4820886.0,1050953148.0,19265.0,0.0,38.0,False,Chromosome,True
NUC000892,d22b0fab01ae40f3,1909b63b65584df9,ONG2_2019DM04_BAA-1671D-5.fastq.gz,ILM2_2019AI09_BAA-1671D-5.fastq.gz,68fa1ef9be3c4b12,83324dc865194d58,59201,published,2019-12-17 01:43:50.746222+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a1804f8333e641b2/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=299PNgUEb90x1vzPZ8l6kMsG%2BDY%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a1804f8333e641b2/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=QTr1juhJ6l63z3IBnEHvRtjh4ug%3D,4594136.0,0.5211155882001537,4779891.0,0.0,5.0,,,99.70501474926253,0.03687315634218289,127.17219802899909,,7993.0,28700.0,23.0,73056.0,183.0,3719755.0,680715165.0,0.0,0.0,38.0,False,Chromosome,True
NUC000071,c6d70e1a9c4947de,8f9f1cb90b0a42a5,ONM2_2018AC11_35646.fastq.gz,ILM2_2018AF09_35646.fastq.gz,2bb5f9add8a94d12,dd3939a7517d482e,1428,published,2019-12-17 01:43:48.851355+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_bbc73ff7db68423e/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=4mcY8efewokHRcuO8ec1MZ9D9yY%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_bbc73ff7db68423e/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=WKzp5KGBIHzj1%2FMlDNLtJkXI5LY%3D,5488775.0,0.3497511264253872,6698180.0,8.0,9.0,,,99.33993399339934,0.9488448844884488,134.29888898361403,,6270.0,12438.0,14.0,4227.0,281.0,3605458.0,1013133698.0,40244.0,0.0,38.0,False,Chromosome,True
NUC000898,bcbdb018e86e47c0,062bc4e94d9f40ce,ONG2_2019DN01_BAA-1734D-5.fastq.gz,ILM2_2019AI11_BAA-1734D-5.fastq.gz,68a32deef2714e26,73110e4684f04b00,59201,published,2019-12-17 01:43:50.882453+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_05ddc93cd75b40b9/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=%2F0GG%2FjSDuAe5DDstZ3iz3aEY6ME%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_05ddc93cd75b40b9/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=xhKMWksLJ0VFEH5cHD559Xas77U%3D,818861.0,0.5220582090717398,4728117.0,1.0,16.0,,,100.0,0.03676470588235294,112.91873909044244,,1596.0,1931.0,25.0,1140467.0,205.0,2958805.0,606555025.0,0.0,0.0,38.0,False,Chromosome,True
NUC000977,21ea9dfb0f50413b,4410c575ddc24e27,ONG2_2019DW02_BAA-629D-5.fastq.gz,ILM2_2019AL11_BAA-629D-5.fastq.gz,d206e17e58664bf3,94ea2b129f964adc,2021,published,2019-12-17 01:43:36.340619+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_e7bfecbd258a4f7c/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=%2B7CD77yeGwpFw8CRbU84f79CdSM%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_e7bfecbd258a4f7c/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=yEs3bqCKGOkyit8dG242QKU8gAI%3D,3620817.0,0.6751909399688492,3623951.0,0.0,3.0,,,100.0,0.0,125.64841259125312,,4214.0,12777.0,23.0,295390.0,197.0,2825210.0,556566370.0,0.0,0.0,38.0,False,Chromosome,True
NUC001122,d898d25d12d545b2,604cf6bb2aa640f9,ONG2_2019EK06_9144DX.fastq.gz,ILM3_2019CP04_9144DX.fastq.gz,32dba9e2a5ef4e39,dfe28b11b3a44f5f,46170,published,2019-12-17 01:43:34.234730+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a9738ec66f204f5f/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=i9YHFzxWEr6SxkBfclEhn9n0IPk%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a9738ec66f204f5f/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=lDGu%2FmFPXAPoJfJgCt2Ogpz6NoM%3D,2788307.0,0.32891934346745166,2829715.0,1.0,2.0,,,99.22752808988764,0.22070626003210272,385.40840685369375,,5935.0,25870.0,24.0,50515.0,202.0,5908236.0,1193463672.0,6576.0,0.0,38.0,False,Chromosome,True
NUC001042,484e270d27e84789,be7952ed09c2447b,ONG2_2019EO01-BAA-1579D-5.fastq.gz,ILM3_2019CM04_BAA-1579D-5.fastq.gz,d9b9e87d1c464c84,34ee5fb3c63946ca,59204,published,2019-12-17 01:43:47.356490+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f7bfc9bea0094961/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=JMnScmrXspa%2F0NHKl6E64d6TPFw%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_f7bfc9bea0094961/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=OEJac2%2FoWUa9id1o5BxolThINZQ%3D,5397547.0,0.5161478263059139,5758515.0,3.0,4.0,,,100.0,0.861759768009768,137.75479785469662,,2303.0,3996.0,22.0,1254100.0,197.0,4438233.0,874331901.0,2484.0,0.0,38.0,False,Chromosome,True
NUC000959,d9c3dd71fe1c4ee2,d28f9d4018a946a9,ONG2_2019DT02_BAA-1024D-5.fastq.gz,ILM2_2019AL03_BAA-1024D-5.fastq.gz,6ed3a7badcf84a57,7a1990cc22964183,1304,published,2019-12-17 01:43:50.490778+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_cc02ee28fc644160/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=1HioAAZJeZ%2FRHeroQA%2BJbcMhySc%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_cc02ee28fc644160/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=uOu%2Bv9kBOLebxSDTr13welj2rEk%3D,2105777.0,0.39628007435921264,2443724.0,1.0,7.0,,,99.39176543980038,1.1675157690441536,375.7454541361569,,2327.0,5122.0,25.0,361688.0,204.0,4853189.0,990050556.0,0.0,0.0,38.0,False,Chromosome,True
NUC000866,5aed1fb930984c30,0816741b11ab48af,ONG2_2019DA03_BAA-2791DX.fastq.gz,ILM2_2019AG03_BAA-2791DX.fastq.gz,cb9a5cd2111d4526,8ff2f99c4c264aed,584,published,2019-12-17 01:43:38.329413+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a305a4965df4431c/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=WKCpYsEGJg7Va%2BsUb5jyEfWo%2FSg%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_a305a4965df4431c/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=TW2bT0ywjcpBFP3JHI5e5LWbqc4%3D,4256567.0,0.3915893404010444,4315061.0,3.0,9.0,,,100.0,0.0,133.5101854531485,,4959.0,15915.0,24.0,231376.0,220.0,3040098.0,668821560.0,21307.0,0.0,38.0,False,Chromosome,True
NUC000711,f36a918e81a34d52,7eac7193211b4a73,ONG2_2019EC01_25592D-5.fastq.gz,ILM3_2019BT05_25592D-5.fastq,acfb4721283d4bf9,9cd93ae9d8464585,2054,published,2019-12-17 01:43:44.535350+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_490a4429ab724872/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=yKxL2gZDFK19VBhwe5DqWe5e%2B%2Bo%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_490a4429ab724872/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=%2FJDrhMMQc6Gbs1nfI3LGpH9KpwY%3D,5209108.0,0.6703550266893152,5334379.0,1.0,7.0,,,100.0,0.06038647342995168,123.0579403467289,,10020.0,29210.0,21.0,250543.0,204.0,3642159.0,743000436.0,5313.0,0.0,38.0,False,Chromosome,True
NUC000978,f604360a11f94bed,7d5a0d2014324945,ONG2_2019DT08_BAA-798D-5.fastq.gz,ILM2_2019AL10_BAA-798D-5.fastq.gz,844a474ec3904e5b,1e08ef2012da4a5a,166501,published,2019-12-17 01:43:51.268067+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_bc1bddf939fa4bf6/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=ch2l8DUqkVbRU1pRFHCevWxmeMI%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_bc1bddf939fa4bf6/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=Eyp34%2BihlG5c1SASDWOiQGvrnDU%3D,2024500.0,0.5349805937649645,3099004.0,1.0,2.0,,,98.58490566037736,0.0,122.1502419679804,,3596.0,12389.0,24.0,6439.0,201.0,2159921.0,434144121.0,0.0,0.0,38.0,False,Chromosome,True
NUC000885,692cd930d5ec4819,73faae85b607429d,ONG2_2019ED02_BAA-1114D-5.fastq.gz,ILM3_2019CA09_BAA-1114D-5.fastq.gz,eb51385c01334d4c,74da65db5bc74982,305,published,2019-12-17 01:43:47.462660+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_443648c69cae4e45/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=uE%2FW9WoyUTedtmoyiusL3E%2FtMes%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_443648c69cae4e45/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=5EDkjGDKtMK7xL0f1nUwohF8eZs%3D,3715263.0,0.6700029546525589,5791169.0,2.0,6.0,,,99.94266055045871,0.0,132.59835504905962,,3663.0,23822.0,20.0,403839.0,205.0,4345888.0,890907040.0,7833.0,0.0,38.0,False,Chromosome,True
NUC000865,e01200213e6c4808,5fbcc26959e74e9e,ONG2_2019DA05_BAA-2778DX.fastq.gz,ILM3_2019BY06_BAA-2778DX.fastq.gz,5852ea8bc2f94106,1cd8cfc2929a4d77,562,published,2019-12-17 01:43:51.010817+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_fc1615488ecc4c94/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=8YrBsXOPAWwWE72N5%2BSJnd%2BMlfQ%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_fc1615488ecc4c94/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=0mGkLwqP6Mpusv9sAN6jEfea5pg%3D,4802371.0,0.505501984616195,4993472.0,4.0,5.0,,,99.62385175799811,0.19345238095238093,153.39887076567166,,5781.0,29268.0,23.0,81570.0,184.0,4421486.0,813553424.0,8693.0,0.0,38.0,False,Chromosome,True
NUC000971,547a5434d04f47f3,7283dd7a713949f2,ONG2_2019DQ02_BAA-1315D-5.fastq.gz,ILM2_2019AL01_BAA-1315D-5.fastq.gz,8ff77365a9f44cb3,017f22ef14b1461e,1314,published,2019-12-17 01:43:50.620098+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_9c33211c2a574dbc/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=BI0I3Vu%2B50uOkufYRU%2FruDXdj3M%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_9c33211c2a574dbc/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=w0foVJuA%2B6mnh4ZcW7kNcIk9SX8%3D,1797298.0,0.3853678286437933,1836290.0,0.0,2.0,,,99.85282574568289,0.0,290.7572057700624,,2858.5,7602.0,25.0,14244.0,235.0,2551656.0,599639160.0,0.0,0.0,38.0,False,Chromosome,True
NUC001408,203ef7ef17234b65,7b9f0b8e1c944644,ONG3_2020AF01_BAA-3057.fastq.gz,ILM3_2020BM12_BAA-3057.fastq.gz,cbb7d69a1644460c,bffa8e79e82c453c,562,published,2020-07-14 18:12:09.680236+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4f3028f314f34cc9/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=k1TrnU%2BEFpqdz20xkqfts6%2ByLa0%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_4f3028f314f34cc9/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=VY56mmXRpDX22IpG1prZCjLc%2FVI%3D,5116938.0,0.508044910805222,5336525.0,6.0,8.0,,,99.96693121693121,0.33482142857142855,188.42297586281336,,7128.0,33403.0,25.0,97145.0,228.0,5010594.0,1142415432.0,12030.0,0.0,38.0,False,Chromosome,True
NUC001407,57773a05f1e34c4e,90168eb4d4674574,ONG3_2020AA03_BAA-3051.fastq.gz,ILM3_2020BM11_BAA-3051.fastq.gz,e6c42bc21e534b37,a17655d7503d4fab,562,published,2020-07-14 18:12:09.553406+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_24f8685b4975429c/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=WQ88rVMwdzHUNmhM5gcxdZN1mzA%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_24f8685b4975429c/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=A1grY5ZE3wLA2ZGRN5gV1pV6ygI%3D,5054112.0,0.5080936104602017,5388165.0,5.0,10.0,,,99.96693121693121,0.42140151515151514,185.8741466114361,,7997.0,32214.0,25.0,58222.0,225.0,5060122.0,1138527450.0,11919.0,0.0,38.0,False,Chromosome,True
NUC001409,0508001992694b92,2befd356c7ab4c6c,ONG3_2020AA05_BAA-3058.fastq.gz,ILM3_2020BM10_BAA-3058.fastq.gz,6be392c7d4f24ae4,2d38a2ef55f94b98,562,published,2020-07-14 18:12:09.790848+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_3cbd87e1c72b413c/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=ASiIpVawKOnnP6ixFMrE6L1umro%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_3cbd87e1c72b413c/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=SZyk%2Fdj4cwlSN4lv4DmXc8gIj%2Fo%3D,5215402.0,0.5071587932784126,5386617.0,2.0,3.0,,,99.96693121693121,0.33482142857142855,170.59659050187364,,8638.0,33851.0,25.0,52273.0,227.0,4590526.0,1042049402.0,10795.0,0.0,38.0,False,Chromosome,True
NUC001600,bc0954b056e34fd4,5fb12362afe34eb1,ONG3_2020AY01_25295.fastq.gz,ILM3_2020BO06_25295.fastq.gz,9babbdad4a834027,255a35b5cae54d71,214482,published,2020-07-14 18:12:06.757545+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_788a4c3ebf8d41c2/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=raTc8Msv%2FtOa9u90yDXh36qRYSY%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_788a4c3ebf8d41c2/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=ZjV7FZ69SNY526Bqa1%2B9%2Bx7Qw84%3D,2292252.0,0.5385167233480834,2396141.0,0.0,2.0,,,99.90160328760778,0.22573363431151242,434.6486972177347,,6241.0,22010.0,24.0,49551.0,220.0,5381757.0,1183986540.0,2997.0,0.0,38.0,False,Chromosome,True
NUC001253,a4846fd503d54ff5,d5acfcaa6cd14caf,ONG2_2020AZ01_BAA-3076.fastq.gz,ILM3_2020BQ03_BAA-3076.fastq.gz,0773870b5466469b,4216bd06b1854d4a,573,published,2020-07-21 20:30:00.778810+00:00,Unicycler Hybrid (Fixed Racon),https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_2e0f58b5b9a246f4/assembly.fasta.gz?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=j%2FLVfU2HvlPfiFQe%2Fw3JAddo3Zc%3D,https://s3.amazonaws.com/refgenomics-userdata-production-encrypted/user_ec1a0cd263164994/assembly_run_2e0f58b5b9a246f4/assembly.gfa?AWSAccessKeyId=AKIA6GPUEB7CLCIK2XEI&Expires=1623991176&Signature=1b8kJNtbiCnP73%2B%2BE978VQDnNh8%3D,5376036.0,0.5656861509667177,5976791.0,5.0,7.0,,,99.4047619047619,0.26785714285714285,281.9480089787447,,8175.5,36173.0,23.0,112222.0,223.0,8563652.0,1909694396.0,17797.0,0.0,38.0,False,Chromosome,True
