Assembly ID	Base Catalog Number	Assembly Status	Assembly Publication Status	Assembly Rank	Error Message	Filtered N50	GC Content	Total Length	Circular Contigs	Total Contigs	Contamination	Mean Illumina Depth	Mean ONT Depth	Median ONT Read Length	N50 ONT Read Length	ONT Read Median Quality	Total ONT Reads	Total Illumina reads	Ambiguous Illumina bases	Fully Circularized	Assembly Level	Product Catalog Number	Product Collection
847ff6f4914747e9	43862	published	gold	1		5179490	0.595886467586577	5179490	1	1	0	443.908996252527		14735	31924	26	106571	16876568	392734	true	Complete	43862	ATCC Bacteriology
8479b68052d74ef4	BAA-1744	published	gold	1		6890913	0.659762066361888	6890913	1	1	0.108225108225108	130.734774912991		5644	22841	23	126921	5113673	10010	true	Complete	BAA-1744	ATCC Bacteriology
8478cc8801a84a57	25830	published	gold	1		3814515	0.511679204302513	3814515	1	1	0	783.262047468682		4394	23057	26	141358	21608994	1910027	true	Complete	25830DQ	ATCC Bacteriology
845ac2a7d6434ee9	25829	published	beta	1		3352353	0.508649533878017	4197473	0	12	0	241.392209716127		5881	20241	24	55407	5141364	7225	false	Chromosome	25829	ATCC Bacteriology
84598b12d8ba441f	BAA-3061	published	gold	1		5282723	0.571473529605098	5659228	5	5	0.0198412698412698	303.669373697478		4637	12700	24	141123	7675938	9245	true	Complete	BAA-3061	ATCC Bacteriology
844a474ec3904e5b	BAA-798	published	beta	1		2024500	0.534980593764965	3099004	1	2	0	122.15024196798		3596	12389	24	6439	2159921	0	false	Chromosome	BAA-798D-5	ATCC Bacteriology
843411a1b8ee4610	49916	published	gold	1		1818216	0.296022584775406	1818216	1	1	0.553505535055351	1587.75649372792		6874	18219	27	110048	20722899	164807	true	Complete	49916	ATCC Bacteriology
83f20663b13d4c07	BAA-1430	published	beta	1		4931981	0.507057704766546	5134956	3	9	0.104529616724739	432.359401457816		8370	19826	27	180750	15794662	956923	false	Chromosome	BAA-1430	ATCC Bacteriology
83e61963b6204afe	23114	published	gold	3		669676	0.271057944438803	669676	1	1	0	2060.00013588661	2302.78746886554	6393	25386	17	127862	7496186	2740	true	Complete	23114D-5	ATCC Bacteriology
83b16a4c682b483a	BAA-3092	published	beta	1		6871377	0.660141680040998	7112723	0	5	0.936904005085823	122.242806460892		3875	11968	23	781336	5333507	6486	false	Chromosome	BAA-3092	ATCC Bacteriology
834aaf1608b84f5a	26921	published	processing	1		5052362	0.51045416840377	34900050	0	10		202.689963785972		5464	7784	24	716271	49440648	79602	false	Scaffold	26921D-2	ATCC Mycology
8345377e099547b5	33304	published	gold	1		3651338	0.402675455654205	3782309	2	2	0	299.848256713029		9506	28956	25	163540	5208468	9929	true	Complete	33304	ATCC Bacteriology
82f0de662f3449e9	49031	published	gold	1		2232486	0.358311765448921	2232486	1	1	0	513.963491640444		2855	4966	25	198510	5835926	11844	true	Complete	49031D-5	ATCC Bacteriology
82d6cb184c7743b2	BAA-1766	published	gold	1		2834433	0.328113241695958	2834433	1	1	0.0802568218298555	876.017406655934		14603	24319	28	104774	17687065	418772	true	Complete	BAA-1766	ATCC Bacteriology
82b4190f9f124f07	35402	published	gold	1		3862513	0.632121959028123	5185020	4	4	2.41950757575758	364.206350409449		5704	20401	25	22004	14158531	296993	true	Complete	35402	ATCC Bacteriology
82a1a2688ebd4d90	49256	published	gold	1		2182472	0.271084806586293	2182472	1	1	0	990.734452950599		2961	5221	26	692506	15334326	1467626	true	Complete	49256	ATCC Bacteriology
8273a03a0ab34db6	VR-1580	published	processing	2		15220	0.330814717477004	15220	0	1		181.644608489322						2107264	0	false	None	VR-1580D	ATCC Virology
82515155d5ed476f	14718	published	gold	1		5512323	0.684612615865719	6912312	6	6	0.641025641025641	125.860015364164		13047.5	29391	15	33546	4490972	8615	true	Complete	14718D-5	ATCC Bacteriology
823a86855ef5417c	BAA-163	published	gold	1		1895900	0.694004034131514	2143708	2	2	0	1557.98710505349		4711	17535	21	55726	24431499	999319	true	Complete	BAA-163D-5	ATCC Bacteriology
821f6f754dfb42b5	2001	published	processing	1		1108508	0.387747137498227	12583835	0	20		254.438008467752		8097	12735	25	253076	13304495	34451	false	Scaffold	2001D-5	ATCC Mycology
81ee5b8094cc4706	27759	published	beta	1		2927447	0.430964097032547	3113141	0	6	0	835.054258827278		6568	17396	25	209192	19415632	127019	false	Chromosome	27759	ATCC Bacteriology
81de22a0de304acd	19976	published	beta	1		2435536	0.435399693443774	2648780	4	7	0	362.587907839627		6225.5	25428	21	52482	9502567	86377	false	Chromosome	19976	ATCC Bacteriology
81cf8857ea234bde	BAA-2500	published	beta	1		5803438	0.682261721923157	5833684	2	3	0.313479623824451	533.840793308744		13095	29019	25	144709	22884171	1165447	false	Chromosome	BAA-2500	ATCC Bacteriology
81b4243595d64084	51823	published	gold	1		5442470	0.371267250473722	5464705	3	3	0.245098039215686	588.738669649701		8694	23616	23	88293	22865389	545435	true	Complete	51823	ATCC Bacteriology
81947586dadf44c2	35948	published	beta	1		2967325	0.633538079974231	2999101	0	10	0	240.326777432984		6550	14573	21	86791	4698854	5839	false	Chromosome	35948D-5	ATCC Bacteriology
8184b7c79e8f49cc	33173	published	gold	1		4062891	0.636077856875806	4062891	1	1	0.431034482758621	589.240051234454		6259	16491	25	77094	17961078	120708	true	Complete	33173	ATCC Bacteriology
814f04d8f8d346f1	700728	published	beta	1		3480936	0.504941146016684	5525213	1	11	0.037202380952381	191.726428428422		2148	6887	25	370926	5467631	6183	false	Chromosome	700728	ATCC Bacteriology
8104689a145344fd	43859	published	beta	2		2478004	0.431785094864941	5248737	0	7	0	123.912972594393		13381	31234	25	219440	3373426	0	false	Chromosome	43859	ATCC Bacteriology
8103aa7767b04bc0	49387	published	gold	1		2602841	0.383509158768851	4449015	2	2	0.409836065573771	380.877609088753		6137	13659	27	666169	12171220	653790	true	Complete	49387	ATCC Bacteriology
80b970d1a1a448fd	14277	published	gold	1		719849	0.264963902151701	719849	1	1	0	1733.88380340877		3730.5	20858	28	135780	8837356	466620	true	Complete	14277	ATCC Bacteriology
80ac33d625ed45a6	21253	published	gold	1		3313983	0.538109278170709	3313983	1	1	0	703.299294232952		7932	25917	25	116062	17431132	116162	true	Complete	21253	ATCC Bacteriology
80a75b561d6e4bfb	BAA-1122	published	gold	1		5331326	0.660376049035456	5331326	1	1	0	114.206447374986		8055	34201	21	54136	3362190	0	true	Complete	BAA-1122D-5	ATCC Bacteriology
807edcf30d694261	49573	published	beta	1		3781183	0.397945843607426	3875849	4	5	0	645.728168202631		5068	15613	26	424081	18559758	144875	false	Chromosome	49573	ATCC Bacteriology
800eb981b3d94c25	BAA-1176	published	gold	1		2066972	0.354091395529306	2066972	1	1	0.177304964539007	557.301677526353		9410	24040	25	382979	10712827	131187	true	Complete	BAA-1176	ATCC Bacteriology
7fbd019b50294ffb	13883	published	beta	2		5248952	0.569984253234377	5548441	3	6	0.967261904761905	145.921103149706		4398	32546	15	28579	4861550	8788	false	Chromosome	13883DX	ATCC Bacteriology
7f459f3f18a340a1	6462	published	beta	1		3092827	0.353859634283472	5627528	2	5	0	162.694959305267		3035	6960	14	52812	3993220	0	false	Chromosome	6462	ATCC Bacteriology
7f303cd223f84845	20918	published	processing	1		1149547	0.528921510961966	24226950	0	27		141.66083748547		3203	6366	23	865631	24275784	4492	false	Scaffold	20918D-5	ATCC Mycology
7f28fc31a1f849cc	BAA-44	published	beta	1		2918433	0.328830382546577	2994851	1	4	0.0802568218298555	384.208644715406		8289	29165	25	158688	4925414	14138	false	Chromosome	BAA-44DX	ATCC Bacteriology
7f2499da6eb44206	33820	published	gold	1		2239080	0.370016256676849	2239080	1	1	0.0927643784786642	407.120082801865		3022	7465	25	342228	4317509	7530	true	Complete	33820DX	ATCC Bacteriology
7ede541f946c4fe9	700825	published	beta	3		1369112	0.526874808096718	2156034	3	4	0.208768267223382	216.051409933939		5813	7836	14	32334	2480643	1912	false	Chromosome	700825D-5	ATCC Bacteriology
7ed0eded710c4bbe	49532	published	gold	1		2878940	0.37197588845056	2938177	2	2	0	190.77178400076		6278	20411	27	61876	5474783	65559	true	Complete	49532	ATCC Bacteriology
7eaa3e6af2034061	51329	published	gold	1		4364123	0.576916140997859	4364123	1	1	0.285218253968254	234.633591674662		10822	36827	24	19872	5335451	6190	true	Complete	51329	ATCC Bacteriology
7e24d142adc2427d	43300	published	gold	1		2891242	0.327305990556337	2946738	2	2	0.220706260032103	365.206407220459		4760.5	14772	14	3468	4610051	3895	true	Complete	43300D-5	ATCC Bacteriology
7df9e0209a294f84	43483	published	gold	1		1711992	0.313816886994799	1711992	1	1	0.14367816091954	1412.00979794298		5381	18386	26	230314	17172771	910676	true	Complete	43483	ATCC Bacteriology
7dd3a8948af24348	700491	published	gold	1		4301022	0.569239614709957	4753406	3	3	0.502873563218391	131.521519084808		15453	39414	23	87878	3502069	6143	true	Complete	700491D-5	ATCC Bacteriology
7db938ce89424c7e	53774	published	beta	2		2254759	0.596851777779733	3865102	1	6	0	273.672721814707		2282	3245	15	51292	5028724	4068	false	Chromosome	53774D-5	ATCC Bacteriology
7d7cffdc03b34b18	43839	published	beta	1		1195422	0.389680981195857	4548572	4	7	1.70765027322404	513.069212491305		4992	7561	27	1911908	17483440	394741	false	Chromosome	43839	ATCC Bacteriology
7d28a8b117014170	BAA-3100	published	gold	1		7162730	0.656523420539375	7162730	1	1	1.19123300941483	130.525289370103		7872.5	28813	22	95096	4831522	5184	true	Complete	BAA-3100	ATCC Bacteriology
7d14ffacc09540ad	14487	published	gold	1		5307028	0.609820251304992	5314976	3	3	0.55	159.879640472506		7326	27899	24	168659	4584938	1591	true	Complete	14487	ATCC Bacteriology
7d0f0e51fd4a4617	BAA-2495	published	beta	1		900923	0.283390850902972	1298619	4	21	0	1669.03279192227		2365	7039	27	383083	17247335	390632	false	Chromosome	BAA-2495	ATCC Bacteriology
7cf32675b69b4989	13125	published	gold	1		5168085	0.420497921377067	5168085	1	1	0.478468899521531	127.839796172083		17689	43036	24	84844	3429720	5281	true	Complete	13125D-5	ATCC Bacteriology
7cd6b301e8254037	BAA-2901	published	gold	1		4003364	0.389614563245178	4104305	4	4	0.273972602739726	270.475814297427		8005	37057	24	54077	4690360	7089	true	Complete	BAA-2901	ATCC Bacteriology
7ccbc93aee2d40d1	29473	published	beta	1		3604639	0.475023456125308	3812693	1	6	0	744.785993522164		8921.5	26503	26	305448	20546392	1800944	false	Chromosome	29473	ATCC Bacteriology
7cc7b05f4d4f487c	BAA-3041	published	gold	1		5054928	0.514909168665211	5527773	3	3	0.135522959183673	212.571885459117		7722	20159	24	54270	5367097	7712	true	Complete	BAA-3041	ATCC Bacteriology
7c756e693abb4d04	51299	published	beta	1		1775344	0.373188065641356	3442727	3	11	0.686641697877653	291.592513009524		6708	18095	24	133816	5002336	2229	false	Chromosome	51299	ATCC Bacteriology
7c4dac1cc39b431e	9372	published	gold	1		4152603	0.432078626345933	4152603	1	1	0	130.799204498961		6357.5	18726	16	35496	2232136	24943	true	Complete	9372	ATCC Bacteriology
7c3fdf8f464440dd	33909	published	gold	1		2176571	0.366677677870375	2176571	1	1	0	365.443275684551		8906	20822	24	70053	8918275	82915	true	Complete	33909D-5	ATCC Bacteriology
7c2266238a6a476d	VR-1583	published	processing	1		4823	0.401824590503836	4823	0	1		145.462367820858						554807	35919	false	None	VR-1583	ATCC Virology
7c187d60b87346b2	BAA-835	published	processing	2		2663796	0.55755958789637	2663796	1	1	0	380.196689961919	339.819751587584	4717.5	22493	15	90930	4828567	2978	true	Complete	BAA-835D-5	ATCC Bacteriology
7c18369082214e2b	56472	published	processing	1		1561030	0.471976876218464	10593769	0	9		244.549924680528		5548	9949	24	320633	12285482	24989	false	Scaffold	56472D-5	ATCC Mycology
7bfb8b43e0804305	13525	published	gold	1		6510973	0.599874089479407	6510973	1	1	0.520833333333333	145.064404134319		12006	35179	16	27923	4872788	3665	true	Complete	13525DX	ATCC Bacteriology
7bb977e671044c43	BAA-1793	published	gold	1		3801531	0.390265139818495	3989744	4	4	0.707724034495688	625.336401032247		6847.5	18158	27	61326	17644077	427393	true	Complete	BAA-1793	ATCC Bacteriology
7bad13b003244161	BAA-3090	published	gold	1		6464879	0.656939524632146	6945274	3	3	1.56926406926407	110.55127645072		5226	14489	23	356566	3726090	1781	true	Complete	BAA-3090	ATCC Bacteriology
7b94f437229e4233	25644	published	gold	1		2192581	0.438698957986045	2192581	1	1	0.523560209424084	1133.01920795629		9048	17635	26	154700	18154743	1577612	true	Complete	25644	ATCC Bacteriology
7b375bf8246a4d83	BAA-1795	published	gold	1		4031143	0.392046086516772	4045782	2	2	0.866002391592943	686.555407335343		3664	13478	26	167552	20793411	494409	true	Complete	BAA-1795	ATCC Bacteriology
7b1e725dc9ad48c0	BAA-2895	published	beta	1		4203372	0.388700568498913	4486269	4	6	0	198.478306128458		8790	33887	25	41221	3914138	12311	false	Chromosome	BAA-2895	ATCC Bacteriology
7b05b69189c94a75	BAA-2670	published	gold	1		2135350	0.356910576720444	2135350	1	1	0.177304964539007	1239.1376341115		2654	5560	27	36317	18948702	987815	true	Complete	BAA-2670	ATCC Bacteriology
7a6fda3006f14818	BAA-1333	published	gold	1		1780695	0.329760533935539	1788980	2	2	0	522.175700678599		3496	6643	25	379045	10711963	98820	true	Complete	BAA-1333D-5	ATCC Bacteriology
7974691bffa54f2f	43961	published	beta	1		4895177	0.458296216001398	5055637	0	2	1.29310344827586	146.268123462724		13877	34959	24	69967	4115138	0	false	Chromosome	43961D-5	ATCC Bacteriology
793e9cfb45d5439d	BAA-3089	published	beta	1		4257880	0.391900769727886	4295771	3	4	0	315.803220888637		1992	10436	25	84594	6085101	17015	false	Chromosome	BAA-3089	ATCC Bacteriology
78a5138819954478	BAA-41	published	gold	1		2884004	0.32840071499276	2933736	2	2	0.660781166399144	914.626086669012		6556	18574	28	145415	19454196	147097	true	Complete	BAA-41	ATCC Bacteriology
7840939b0ef74cb2	7001	published	gold	1		4757819	0.521782605159431	4807391	2	2	0.0367647058823529	168.141201417485		9454	33243	23	36404	8028771	92118	true	Complete	7001	ATCC Bacteriology
781f204ca40c4ee5	BAA-1688	published	gold	1		2789248	0.329057509407554	2789248	1	1	0.220706260032103	1225.7373937348		7393	17319	26	223442	24188166	2332156	true	Complete	BAA-1688	ATCC Bacteriology
7814e1a2326b4aba	BAA-2146	published	gold	1		5435730	0.56966493930476	5780684	5	5	1.02145796590241	189.23502714945	171.857996043375	10261	40258	14	52605	4991697	8558	true	Complete	BAA-2146D-5	ATCC Bacteriology
77fc69f49e8a45e5	29545	published	beta	1		2218113	0.411141511224466	2813586	1	3	0.431818181818182	254.941232208622		6867.5	26041	27	83926	4153593	3223	false	Chromosome	29545	ATCC Bacteriology
77c9bfde76a94bfc	13047	published	beta	1		5317012	0.545774266140278	5608020	3	4	0.771458204493919	174.891838832751		7141	25076	16	37777	4170351	4148	false	Chromosome	13047D-5	ATCC Bacteriology
774589d7b2f34a4c	29552	published	gold	1		5019848	0.505826819699463	5119774	2	2	0.1426393728223	155.312218469018		4123	36195	20	491909	4594392	15786	true	Complete	29552DX	ATCC Bacteriology
7725145b12db4f13	BAA-3074	published	beta	1		5442769	0.57011555881258	5797456	3	4	0.119047619047619	176.083832519181		12958	43622	24	84501	4592830	12112	false	Chromosome	BAA-3074	ATCC Bacteriology
76b344c90ec54107	8387	published	gold	1		4625104	0.523184127319083	4625104	1	1	0.507352941176471	214.923777713971		10471	32974	25	125548	4758620	1675	true	Complete	8387	ATCC Bacteriology
762da017126c45d9	BAA-2881	published	beta	1		4019494	0.390560044142968	4048792	2	4	0.684931506849315	279.769247583678		4680	20943	25	196642	4704168	12865	false	Chromosome	BAA-2881	ATCC Bacteriology
762320f2bc874d98	BAA-1871	published	beta	1		4170931	0.289347121592132	4427251	2	6	0	204.368860014786		3513	9263	22	94092	4872370	16210	false	Chromosome	BAA-1871D-5	ATCC Bacteriology
7606e5d7aa43449b	49046	published	gold	1		2064881	0.435123691072924	2711190	2	2	0	929.454687793921		3220	7357	26	44721	17951438	139119	true	Complete	49046	ATCC Bacteriology
76039410479342e2	MYA-4071	published	processing	1		1324648	0.478606428751542	18053387	0	22		196.520936943496		6943	13213	25	170918	24816682	4094	false	Scaffold	MYA-4071D-2	ATCC Mycology
75a30362e49e405b	33591	published	beta	2		517662	0.327466781946502	2843452	3	19	0.0802568218298555	372.14698467897		3899	5788	15	51422	4598360	5342	false	Chromosome	33591D-5	ATCC Bacteriology
757bb8d0103047ad	482	published	gold	1		4126831	0.742823973164881	4126831	1	1	0.578034682080925	243.602541227686		8583	24367	18	102848	5629588	5706	true	Complete	482D-5	ATCC Bacteriology
756de8d0927f4084	7955	published	beta	1		3810268	0.282181072998007	3980958	2	5	0.689655172413793	328.072096967614		5407	9731	24	389905	5863385	7090	false	Chromosome	7955	ATCC Bacteriology
755d1f9706274fb1	BAA-3123	published	gold	1		2089225	0.397844176668382	2089225	1	1	0.199203187250996	620.012968923883		1631	3764	25	723205	5858432	4129	true	Complete	BAA-3123	ATCC Bacteriology
75497aa3c4a342b9	51129	published	gold	1		2476629	0.315789770162209	2485318	2	2	0.015605493133583	473.770888473829		14935	28744	26	45935	5023981	2090	true	Complete	51129	ATCC Bacteriology
75341168792e4f7c	700223	published	gold	1		1837020	0.379742619423372	1858493	4	4	0.227272727272727	1176.38099793758		11271	33673	27	41483	16877088	398417	true	Complete	700223	ATCC Bacteriology
750f0b76865144d3	43885	published	beta	2		560676	0.720606323914417	3557400	2	45	1.16959064327485	150.330828633548		11832.5	28830	22	96698	3624814	3946	false	Chromosome	43885D-5	ATCC Bacteriology
7504316e4fd548cc	7744	published	gold	1		2970643	0.383207684770897	4503036	2	2	0.409836065573771	433.708670772341		8300	26951	27	106257	14701614	302561	true	Complete	7744	ATCC Bacteriology
74d6230ac82f45ad	700826	published	gold	1		3822277	0.375183893178641	3826950	2	2	0	903.099124690969		8049	22569	27	251375	25837072	2217369	true	Complete	700826	ATCC Bacteriology
740f5e7b187b4599	BAA-1739	published	gold	1		4824268	0.521374568667139	4943398	2	2	0.376002673796791	119.917031426785		8175	20123	23	268250	3312906	3073	true	Complete	BAA-1739D-5	ATCC Bacteriology
73e93a52f3f4417b	13939	published	gold	1		2644427	0.666649489172843	3279485	4	4	0.212765957446809	284.548583453556		7628	18362	15	16248	5099026	8242	true	Complete	13939D-5	ATCC Bacteriology
73cbe0d5433044e3	11827	published	gold	1		2494396	0.600269564255235	2494396	1	1	0.02710027100271	358.698859764047		13926	22304	23	128571	5162352	2114	true	Complete	11827	ATCC Bacteriology
736f81eca83448b0	12400	published	gold	1		2079483	0.354647284926109	2079483	1	1	0.177304964539007	1403.61516011432		20182	30295	27	160526	20704009	1968885	true	Complete	12400	ATCC Bacteriology
7318ce50ecfc4a65	4342	published	beta	1		5188602	0.354124038106469	5305031	1	3	0.315819695664657	153.319748757738		4329	11938	14	172959	3792135	0	false	Chromosome	4342	ATCC Bacteriology
72fa6a5022f24d76	BAA-3104	published	gold	1		7097030	0.65841034911787	7097030	1	1	0.187312687312687	102.374417185124		3869	15506	23	128804	4005431	7889	true	Complete	BAA-3104	ATCC Bacteriology
72c59f3706e1478c	BAA-1065	published	gold	1		1860249	0.387287938335137	1860249	1	1	0	497.034399695955		2518	7749	26	215649	4332278	4707	true	Complete	BAA-1065D-5	ATCC Bacteriology
72c2b233e4554c35	BAA-1121	published	beta	2		3784306	0.454415941992976	6077333	2	3	0.0908265213442325	154.19544165179		3136	15654	25	312973	4363305	1324	false	Chromosome	BAA-1121	ATCC Bacteriology
720164354f474985	700808	published	beta	1		4021346	0.64080618531157	4690528	2	4	0	156.989286627227		14018.5	31544	22	73794	4095409	0	false	Chromosome	700808D-5	ATCC Bacteriology
71bd1e9412bc4b06	11229	published	beta	1		1279048	0.507675469133808	4669036	1	8	0.765098722415796	163.066938284017		13413.5	33511	14	95450	3617068	6558	false	Chromosome	11229D-5	ATCC Bacteriology
7182449b9fce4242	BAA-1872	published	gold	1		4139948	0.285981686034344	4276627	3	3	0	274.128552712219		4469	9673	22	146296	5860905	21655	true	Complete	BAA-1872D-5	ATCC Bacteriology
7103e5ab2538480c	MYA-4450	published	processing	1		2893196	0.476082455609463	21119873	0	14		264.473271984421		2632	6722	26	1326483	39092679	62677	false	Scaffold	MYA-4450D-2	ATCC Mycology
70f7fbde698f4caf	34449	published	processing	1		2471550	0.445246251699895	12188992	0	9		211.966327357114		7580	18185	26	185218	17971617	29645	false	Scaffold	34449DQ	ATCC Mycology
70e1a8b7379c4f65	VR-1735	published	processing	2		1880	0.395423310427647	14989	0	8		18.1612655398799						72254	2257	false	None	VR-1735D	ATCC Virology
70dc0359e9544c04	29544	published	gold	1		4509529	0.566420604445165	4661829	4	4	0.200184240362812	250.301306633083		9369	33849	25	69705	5774352	4106	true	Complete	29544	ATCC Bacteriology
70d53f2140a74b0e	BAA-1584	published	gold	1		4663553	0.52372943976406	4663553	1	1	0.507352941176471	151.930408595725		2208	3058	24	1077000	3894780	3117	true	Complete	BAA-1584D-5	ATCC Bacteriology
7070ce8c1168496d	BAA-2797	published	gold	1		7097583	0.659898588012285	7097583	1	1	0.108225108225108	141.177434448618		7748	27514	15	439383	4822836	5301	true	Complete	BAA-2797DX	ATCC Bacteriology
705798d63cdb4f4b	35560	published	gold	1		2343374	0.513851822201663	2343374	1	1	0.190114068441065	4481.13896842758		12729	33814	23	76506	77180486	8180103	true	Complete	35560	ATCC Bacteriology
7027c132050243a5	1007	published	processing	1		3853524	0.489916274662522	28008845	0	13		177.685713674667		8703	12618	24	523838	35093080	6022	false	Scaffold	1007D-2	ATCC Mycology
6fec3e8a5bd0484a	33223	published	gold	1		2355553	0.345142837311312	2362758	2	2	0.239234449760766	312.494960127106		6066	14783	25	177256	4080276	0	true	Complete	33223D-5	ATCC Bacteriology
6fbc4f86f0374383	MYA-646	published	processing	1		2200980	0.332891334968015	14842438	0	20		226.601748151565		6821	17067	27	464118	23977473	36895	false	Scaffold	MYA-646DQ	ATCC Mycology
6fb154affd6d4d4f	BAA-3068	published	beta	1		5273760	0.571036092512779	5650895	4	5	0.756448412698413	144.793351984086		7755	36522	23	93715	3745302	9426	false	Chromosome	BAA-3068	ATCC Bacteriology
6f6649312da84c68	13813	published	beta	1		2275888	0.3571458825574	2290123	2	3	0	332.720284006005		6186	19431	25	360522	3711576	31518	false	Chromosome	13813DX	ATCC Bacteriology
6f57a1db2100441e	BAA-2783	published	beta	2		4545013	0.569129058624482	5946842	6	23	0.684878117913832	119.204019550819		14388	37956	24	163077	3863920	3477	false	Chromosome	BAA-2783DX	ATCC Bacteriology
6efce43fec2c4a6f	11105	published	beta	1		4678373	0.50826643964727	5007859	2	6	0.104529616724739	132.144700760828		6779	21959	24	88474	3554205	314	false	Chromosome	11105	ATCC Bacteriology
6ed4d08b6a164b46	VR-15	published	processing	2		34116	0.488832219486458	34116	0	1		117.551881814984						303465	8267	false	None	VR-15D	ATCC Virology
6ed3a7badcf84a57	BAA-1024	published	beta	2		2105777	0.396280074359213	2443724	1	7	1.16751576904415	375.745454136157		2327	5122	25	361688	4853189	0	false	Chromosome	BAA-1024D-5	ATCC Bacteriology
6e8ad3407ec1401e	7001	published	beta	2		4757999	0.521807405959169	4807885	1	2	0.0367647058823529	215.713860957379		16265	37840	25	76977	5027036	1145	false	Chromosome	7001	ATCC Bacteriology
6e51e8c8685a409f	BAA-1735	published	beta	1		711086	0.522029916884532	4783411	2	14	0.238970588235294	149.149774548229		1577	2064	24	211813	3693484	7138	false	Chromosome	BAA-1735D-5	ATCC Bacteriology
6de8f36da4e84d36	29971	published	gold	1		2750563	0.328800722071271	2779781	2	2	1.38888888888889	768.398811992743		4734	14068	27	10947	15083723	621375	true	Complete	29971	ATCC Bacteriology
6da2c960137c403b	BAA-3070	published	gold	1		5126303	0.578442209797592	5274112	3	3	0.312274531024531	162.855445428539		7326	40224	24	109394	4131836	10836	true	Complete	BAA-3070	ATCC Bacteriology
6d945b3d8842411d	14456	published	beta	1		3307579	0.725692346167299	3370821	2	3	0	116.750671935632		6350	19486	24	191814	2872620	0	false	Chromosome	14456	ATCC Bacteriology
6d4d1407f5594ab6	14028	published	gold	1		4869951	0.522138054786037	4963783	2	2	0.0367647058823529	186.794405047505		13855	41050	14	37785	4665658	2338	true	Complete	14028DX	ATCC Bacteriology
6cf617ac1f94408f	28089	published	processing	1		4695498	0.489538966604272	32511224	0	10		169.506829597087		2060	5846	26	1153201	39115443	53872	false	Scaffold	28089D-2	ATCC Mycology
6cdcf679473c4427	14019	published	gold	1		1667342	0.413634995099986	1667342	1	1	0	464.786328179821	1138.57647141378	5096	13816	16	232026	4747023	1577	true	Complete	14019D-5	ATCC Bacteriology
6cd99506e9534c4e	VR-33	published	processing	1		7382	0.47642915199133	7382	0	1		2125.83608778109						3440165	0	false	Complete	AV-VR-33	ATCC Virology
6cb7a4af92234469	274	published	gold	1		5149779	0.595223212491254	5149779	1	1	0.223214285714286	256.864362140589		7238	21632	24	274536	6420773	11153	true	Complete	274	ATCC Bacteriology
6cb789bacccc4c54	19527	published	beta	1		1682633	0.689829063207648	4958324	0	3	0	585.939148475984		3608	7544	25	183696	21098693	164841	false	Chromosome	19527	ATCC Bacteriology
6c9e6bc541594bd2	VR-2068	published	processing	3		29466	0.374669110160863	29466	0	1		224.556530946851						313873	0	false	None	VR-2068	ATCC Virology
6c746941bbca418d	8486	published	gold	2		4383890	0.472065676830395	4383890	1	1	0	228.452924027771	271.959450168686	15888	31919	16	61575	4805951	8756	true	Complete	8486D-5	ATCC Bacteriology
6c715358fbb44702	27956	published	gold	1		2209376	0.357492341729067	2209376	1	1	0.177304964539007	1371.25114466709		18471	30202	27	130558	22511671	147957	true	Complete	27956	ATCC Bacteriology
6c468304831c4533	BAA-3099	published	gold	1		7021732	0.656911001445228	7021732	1	1	0.757575757575758	139.956059131849		4230	19138	23	139525	5462756	2033	true	Complete	BAA-3099	ATCC Bacteriology
6c2f9593ae844a73	53434	published	gold	1		5141220	0.651151283158472	5141220	1	1	0.0251382604323781	581.30713169363		3828	26393	25	131366	22572886	471388	true	Complete	53434	ATCC Bacteriology
6c07c5f05cab464b	9854	published	gold	1		2866013	0.374520070877649	2936892	3	3	0	810.308856096853		5995	13847	28	342363	17556095	407444	true	Complete	9854	ATCC Bacteriology
6bf7b1a46fa84ddc	VR-1663	published	processing	4		7367	0.407221392697163	7367	0	1		1201.49065226423						2515664	26	false	None	VR-1663DQ	ATCC Animal Virology
6be392c7d4f24ae4	BAA-3058	published	beta	1		5215402	0.507158793278413	5386617	2	3	0.334821428571428	170.596590501874		8638	33851	25	52273	4590526	10795	false	Chromosome	BAA-3058	ATCC Bacteriology
6bbd06dcc9c142de	BAA-55	published	gold	1		1447020	0.42713369545687	1447020	1	1	0	630.252763610731		3069	18834	24	115285	5056571	9362	true	Complete	BAA-55	ATCC Bacteriology
6ba1ee20914f456d	10558	published	gold	1		2187613	0.405929659405023	2187613	1	1	0	1093.10181234067		10761	23495	26	208687	17475685	409933	true	Complete	10558	ATCC Bacteriology
6b6925b994f948ee	MYA-4941	published	processing	1		812096	0.38170433850336	12232594	0	21		196.070241539943		9295	22661	27	491246	18266373	29023	false	Scaffold	MYA-4941DQ	ATCC Mycology
6b68f63ad79b4a3b	15597	published	gold	1		4626047	0.507562160394243	4714658	2	2	0.037202380952381	312.708007240398		6575.5	26237	27	170956	10542444	566501	true	Complete	15597	ATCC Bacteriology
6b3d1960c07a4d4a	49469	published	gold	1		5213854	0.549311890973549	5213854	1	1	0.394345238095238	702.51989507186		17343.5	32839	25	134192	26168811	2512480	true	Complete	49469	ATCC Bacteriology
